"reading_timestamp","reading_date","reading_month","reading_year","reading_hour","day_name","month_name","actual_power_kw","wind_speed","theoretical_power_kw","wind_direction","power_loss_kw","effeciency_percentage","wind_category","performance_status","wind_speed_bin"
"2018-10-07 11:10:00","2018-10-07",10,2018,11,Sunday,October,17.05,3.23,27.44,39.86,10.39,62.14,Optimal Wind,Underperforming,"3-6"
"2018-10-07 11:20:00","2018-10-07",10,2018,11,Sunday,October,36.51,3.29,32.32,38.42,-4.19,112.96,Optimal Wind,Normal,"3-6"
"2018-10-07 11:30:00","2018-10-07",10,2018,11,Sunday,October,62.03,3.57,60.78,41.01,-1.25,102.06,Optimal Wind,Normal,"3-6"
"2018-10-07 11:40:00","2018-10-07",10,2018,11,Sunday,October,66.50,3.65,70.02,45.52,3.52,94.97,Optimal Wind,Normal,"3-6"
"2018-10-07 11:50:00","2018-10-07",10,2018,11,Sunday,October,91.77,3.80,92.70,43.78,0.93,99.00,Optimal Wind,Normal,"3-6"
"2018-10-07 12:00:00","2018-10-07",10,2018,12,Sunday,October,174.47,4.22,165.68,34.88,-8.79,105.31,Optimal Wind,Normal,"3-6"
"2018-10-07 12:10:00","2018-10-07",10,2018,12,Sunday,October,203.26,4.46,213.78,38.69,10.52,95.08,Optimal Wind,Normal,"3-6"
"2018-10-07 12:20:00","2018-10-07",10,2018,12,Sunday,October,155.94,4.21,163.84,35.02,7.90,95.18,Optimal Wind,Normal,"3-6"
"2018-10-07 12:30:00","2018-10-07",10,2018,12,Sunday,October,221.21,4.60,243.52,35.60,22.31,90.84,Optimal Wind,Normal,"3-6"
"2018-10-07 12:40:00","2018-10-07",10,2018,12,Sunday,October,280.64,5.08,356.98,29.79,76.34,78.62,Optimal Wind,Normal,"3-6"
"2018-10-07 12:50:00","2018-10-07",10,2018,12,Sunday,October,320.56,5.16,377.10,32.78,56.54,85.01,Optimal Wind,Normal,"3-6"
"2018-10-07 13:00:00","2018-10-07",10,2018,13,Sunday,October,293.82,4.98,329.96,31.85,36.14,89.05,Optimal Wind,Normal,"3-6"
"2018-10-07 13:10:00","2018-10-07",10,2018,13,Sunday,October,270.86,4.94,321.22,30.94,50.36,84.32,Optimal Wind,Normal,"3-6"
"2018-10-07 13:20:00","2018-10-07",10,2018,13,Sunday,October,280.18,4.97,327.75,26.42,47.57,85.49,Optimal Wind,Normal,"3-6"
"2018-10-07 13:30:00","2018-10-07",10,2018,13,Sunday,October,331.88,5.22,393.15,25.95,61.27,84.42,Optimal Wind,Normal,"3-6"
"2018-10-07 13:40:00","2018-10-07",10,2018,13,Sunday,October,319.91,5.22,390.87,28.09,70.96,81.85,Optimal Wind,Normal,"3-6"
"2018-10-07 13:50:00","2018-10-07",10,2018,13,Sunday,October,338.64,5.36,429.56,28.63,90.92,78.83,Optimal Wind,Normal,"3-6"
"2018-10-07 14:00:00","2018-10-07",10,2018,14,Sunday,October,360.92,5.41,443.81,28.06,82.89,81.32,Optimal Wind,Normal,"3-6"
"2018-10-07 14:10:00","2018-10-07",10,2018,14,Sunday,October,421.00,5.64,511.56,30.12,90.56,82.30,Optimal Wind,Normal,"3-6"
"2018-10-07 14:20:00","2018-10-07",10,2018,14,Sunday,October,451.69,5.86,579.47,31.15,127.78,77.95,Optimal Wind,Normal,"3-6"
"2018-10-07 14:30:00","2018-10-07",10,2018,14,Sunday,October,406.22,5.62,503.57,35.53,97.35,80.67,Optimal Wind,Normal,"3-6"
"2018-10-07 14:40:00","2018-10-07",10,2018,14,Sunday,October,478.40,5.71,532.61,41.16,54.21,89.82,Optimal Wind,Normal,"3-6"
"2018-10-07 14:50:00","2018-10-07",10,2018,14,Sunday,October,685.66,6.42,775.55,44.83,89.89,88.41,Optimal Wind,Normal,"6-9"
"2018-10-07 15:00:00","2018-10-07",10,2018,15,Sunday,October,607.40,6.31,733.43,44.26,126.03,82.82,Optimal Wind,Normal,"6-9"
"2018-10-07 15:10:00","2018-10-07",10,2018,15,Sunday,October,714.33,6.62,855.33,40.93,141.00,83.52,Optimal Wind,Normal,"6-9"
"2018-10-07 15:20:00","2018-10-07",10,2018,15,Sunday,October,515.55,5.73,538.64,46.92,23.09,95.71,Optimal Wind,Normal,"3-6"
"2018-10-07 15:30:00","2018-10-07",10,2018,15,Sunday,October,580.20,6.18,685.69,51.61,105.49,84.62,Optimal Wind,Normal,"6-9"
"2018-10-07 15:40:00","2018-10-07",10,2018,15,Sunday,October,629.97,6.30,728.39,56.12,98.42,86.49,Optimal Wind,Normal,"6-9"
"2018-10-07 15:50:00","2018-10-07",10,2018,15,Sunday,October,618.43,6.29,726.70,57.40,108.27,85.10,Optimal Wind,Normal,"6-9"
"2018-10-07 16:00:00","2018-10-07",10,2018,16,Sunday,October,615.79,6.27,717.89,60.31,102.10,85.78,Optimal Wind,Normal,"6-9"
"2018-10-07 16:10:00","2018-10-07",10,2018,16,Sunday,October,580.37,6.15,676.73,64.10,96.36,85.76,Optimal Wind,Normal,"6-9"
"2018-10-07 16:20:00","2018-10-07",10,2018,16,Sunday,October,572.70,6.11,660.94,65.93,88.24,86.65,Optimal Wind,Normal,"6-9"
"2018-10-07 16:30:00","2018-10-07",10,2018,16,Sunday,October,625.64,6.17,682.07,68.77,56.43,91.73,Optimal Wind,Normal,"6-9"
"2018-10-07 16:40:00","2018-10-07",10,2018,16,Sunday,October,620.61,6.18,685.83,72.08,65.22,90.49,Optimal Wind,Normal,"6-9"
"2018-10-07 16:50:00","2018-10-07",10,2018,16,Sunday,October,555.25,6.13,669.68,73.07,114.43,82.91,Optimal Wind,Normal,"6-9"
"2018-10-07 17:00:00","2018-10-07",10,2018,17,Sunday,October,450.06,6.08,650.38,73.03,200.32,69.20,Optimal Wind,Underperforming,"6-9"
"2018-10-07 17:10:00","2018-10-07",10,2018,17,Sunday,October,494.61,6.29,727.82,70.54,233.21,67.96,Optimal Wind,Underperforming,"6-9"
"2018-10-07 17:20:00","2018-10-07",10,2018,17,Sunday,October,365.60,5.80,559.04,71.37,193.44,65.40,Optimal Wind,Underperforming,"3-6"
"2018-10-07 17:30:00","2018-10-07",10,2018,17,Sunday,October,351.40,5.64,510.63,70.83,159.23,68.82,Optimal Wind,Underperforming,"3-6"
"2018-10-07 17:40:00","2018-10-07",10,2018,17,Sunday,October,246.18,5.03,343.72,77.55,97.54,71.62,Optimal Wind,Normal,"3-6"
"2018-10-07 17:50:00","2018-10-07",10,2018,17,Sunday,October,346.37,5.55,484.79,70.14,138.42,71.45,Optimal Wind,Normal,"3-6"
"2018-10-07 18:00:00","2018-10-07",10,2018,18,Sunday,October,246.11,5.02,341.21,68.93,95.10,72.13,Optimal Wind,Normal,"3-6"
"2018-10-07 18:10:00","2018-10-07",10,2018,18,Sunday,October,226.99,4.92,315.94,75.05,88.95,71.85,Optimal Wind,Normal,"3-6"
"2018-10-07 18:20:00","2018-10-07",10,2018,18,Sunday,October,215.54,5.05,349.15,75.40,133.61,61.73,Optimal Wind,Underperforming,"3-6"
"2018-10-07 18:30:00","2018-10-07",10,2018,18,Sunday,October,136.11,4.50,221.53,74.10,85.42,61.44,Optimal Wind,Underperforming,"3-6"
"2018-10-07 18:40:00","2018-10-07",10,2018,18,Sunday,October,46.46,3.56,58.44,74.01,11.98,79.50,Optimal Wind,Normal,"3-6"
"2018-10-07 18:50:00","2018-10-07",10,2018,18,Sunday,October,80.00,4.01,125.20,76.30,45.20,63.90,Optimal Wind,Underperforming,"3-6"
"2018-10-07 19:00:00","2018-10-07",10,2018,19,Sunday,October,4.38,3.23,27.84,80.14,23.46,15.73,Optimal Wind,Underperforming,"3-6"
"2018-10-07 19:10:00","2018-10-07",10,2018,19,Sunday,October,0.00,2.31,0.00,97.34,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 19:20:00","2018-10-07",10,2018,19,Sunday,October,0.00,2.43,0.00,105.95,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 19:30:00","2018-10-07",10,2018,19,Sunday,October,0.00,2.62,0.00,104.78,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 19:40:00","2018-10-07",10,2018,19,Sunday,October,0.00,2.93,0.00,119.17,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 19:50:00","2018-10-07",10,2018,19,Sunday,October,0.00,2.96,0.00,128.43,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 20:00:00","2018-10-07",10,2018,20,Sunday,October,0.00,2.92,0.00,130.54,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 20:10:00","2018-10-07",10,2018,20,Sunday,October,0.00,2.06,0.00,143.43,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 20:20:00","2018-10-07",10,2018,20,Sunday,October,0.00,1.91,0.00,107.22,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 20:30:00","2018-10-07",10,2018,20,Sunday,October,0.00,1.94,0.00,104.33,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 20:40:00","2018-10-07",10,2018,20,Sunday,October,0.00,1.12,0.00,98.44,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 20:50:00","2018-10-07",10,2018,20,Sunday,October,0.00,0.99,0.00,120.93,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 21:00:00","2018-10-07",10,2018,21,Sunday,October,0.00,0.90,0.00,119.65,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 21:10:00","2018-10-07",10,2018,21,Sunday,October,0.00,1.10,0.00,113.84,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 21:20:00","2018-10-07",10,2018,21,Sunday,October,0.00,0.89,0.00,99.81,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 21:30:00","2018-10-07",10,2018,21,Sunday,October,0.00,0.73,0.00,86.75,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 21:40:00","2018-10-07",10,2018,21,Sunday,October,0.00,1.07,0.00,65.62,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 21:50:00","2018-10-07",10,2018,21,Sunday,October,0.00,0.85,0.00,103.08,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 22:00:00","2018-10-07",10,2018,22,Sunday,October,0.00,0.77,0.00,95.25,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 22:10:00","2018-10-07",10,2018,22,Sunday,October,0.00,1.13,0.00,83.01,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 22:20:00","2018-10-07",10,2018,22,Sunday,October,0.00,1.85,0.00,63.11,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 22:30:00","2018-10-07",10,2018,22,Sunday,October,0.00,1.46,0.00,76.81,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 22:40:00","2018-10-07",10,2018,22,Sunday,October,0.00,1.62,0.00,80.75,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 22:50:00","2018-10-07",10,2018,22,Sunday,October,0.00,1.79,0.00,80.11,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 23:00:00","2018-10-07",10,2018,23,Sunday,October,0.00,1.67,0.00,68.72,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 23:10:00","2018-10-07",10,2018,23,Sunday,October,0.00,1.09,0.00,98.97,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 23:20:00","2018-10-07",10,2018,23,Sunday,October,0.00,1.51,0.00,120.83,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 23:30:00","2018-10-07",10,2018,23,Sunday,October,0.00,2.02,0.00,115.16,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 23:40:00","2018-10-07",10,2018,23,Sunday,October,0.00,2.00,0.00,127.47,0.00,,Low Wind,Normal,"0-3"
"2018-10-07 23:50:00","2018-10-07",10,2018,23,Sunday,October,0.00,1.66,0.00,132.64,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 00:00:00","2018-10-08",10,2018,0,Monday,October,0.00,1.63,0.00,126.96,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 00:10:00","2018-10-08",10,2018,0,Monday,October,0.00,1.43,0.00,118.28,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 00:20:00","2018-10-08",10,2018,0,Monday,October,0.00,1.31,0.00,128.14,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 00:30:00","2018-10-08",10,2018,0,Monday,October,0.00,1.01,0.00,126.66,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 00:40:00","2018-10-08",10,2018,0,Monday,October,0.00,0.87,0.00,112.90,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 00:50:00","2018-10-08",10,2018,0,Monday,October,0.00,1.30,0.00,94.11,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 01:00:00","2018-10-08",10,2018,1,Monday,October,0.00,1.97,0.00,72.87,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 01:10:00","2018-10-08",10,2018,1,Monday,October,0.00,1.62,0.00,86.94,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 01:20:00","2018-10-08",10,2018,1,Monday,October,0.00,1.80,0.00,81.52,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 01:30:00","2018-10-08",10,2018,1,Monday,October,0.00,3.27,30.38,56.74,30.38,0.00,Optimal Wind,Underperforming,"3-6"
"2018-10-08 01:40:00","2018-10-08",10,2018,1,Monday,October,0.00,2.83,0.00,48.43,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 01:50:00","2018-10-08",10,2018,1,Monday,October,0.00,3.05,17.63,60.56,17.63,0.00,Optimal Wind,Underperforming,"3-6"
"2018-10-08 02:00:00","2018-10-08",10,2018,2,Monday,October,0.00,3.26,29.61,54.68,29.61,0.00,Optimal Wind,Underperforming,"3-6"
"2018-10-08 02:10:00","2018-10-08",10,2018,2,Monday,October,0.00,2.83,0.00,62.28,0.00,,Low Wind,Normal,"0-3"
"2018-10-08 02:20:00","2018-10-08",10,2018,2,Monday,October,0.00,3.44,45.24,57.45,45.24,0.00,Optimal Wind,Underperforming,"3-6"
"2018-10-08 02:30:00","2018-10-08",10,2018,2,Monday,October,20.62,3.58,61.50,50.25,40.88,33.53,Optimal Wind,Underperforming,"3-6"
"2018-10-08 02:40:00","2018-10-08",10,2018,2,Monday,October,0.00,3.58,61.47,48.16,61.47,0.00,Optimal Wind,Underperforming,"3-6"
"2018-10-08 02:50:00","2018-10-08",10,2018,2,Monday,October,10.05,3.38,39.64,47.97,29.59,25.35,Optimal Wind,Underperforming,"3-6"
"2018-10-08 03:00:00","2018-10-08",10,2018,3,Monday,October,0.13,3.37,38.98,52.92,38.85,0.33,Optimal Wind,Underperforming,"3-6"
"2018-10-08 03:10:00","2018-10-08",10,2018,3,Monday,October,33.90,3.97,122.97,47.58,89.07,27.57,Optimal Wind,Underperforming,"3-6"
"2018-10-08 03:20:00","2018-10-08",10,2018,3,Monday,October,46.98,3.69,76.21,52.46,29.23,61.65,Optimal Wind,Underperforming,"3-6"
"2018-10-08 03:30:00","2018-10-08",10,2018,3,Monday,October,45.58,3.74,84.10,52.21,38.52,54.20,Optimal Wind,Underperforming,"3-6"
"2018-10-08 03:40:00","2018-10-08",10,2018,3,Monday,October,44.22,3.77,88.11,58.65,43.89,50.19,Optimal Wind,Underperforming,"3-6"
"2018-10-08 03:50:00","2018-10-08",10,2018,3,Monday,October,156.43,4.47,216.45,48.98,60.02,72.27,Optimal Wind,Normal,"3-6"
"2018-10-08 04:00:00","2018-10-08",10,2018,4,Monday,October,351.05,5.47,459.51,49.06,108.46,76.40,Optimal Wind,Normal,"3-6"
"2018-10-08 04:10:00","2018-10-08",10,2018,4,Monday,October,333.86,5.39,438.70,52.80,104.84,76.10,Optimal Wind,Normal,"3-6"
"2018-10-08 04:20:00","2018-10-08",10,2018,4,Monday,October,248.92,5.07,353.16,67.75,104.24,70.48,Optimal Wind,Normal,"3-6"
"2018-10-08 04:30:00","2018-10-08",10,2018,4,Monday,October,337.08,5.52,474.45,77.36,137.37,71.05,Optimal Wind,Normal,"3-6"
"2018-10-08 04:40:00","2018-10-08",10,2018,4,Monday,October,243.66,4.57,237.20,79.73,-6.46,102.72,Optimal Wind,Normal,"3-6"
"2018-10-08 04:50:00","2018-10-08",10,2018,4,Monday,October,234.09,5.14,370.41,73.24,136.32,63.20,Optimal Wind,Underperforming,"3-6"
"2018-10-08 05:00:00","2018-10-08",10,2018,5,Monday,October,267.85,5.04,346.87,72.12,79.02,77.22,Optimal Wind,Normal,"3-6"
"2018-10-08 05:10:00","2018-10-08",10,2018,5,Monday,October,321.39,5.49,464.91,70.21,143.52,69.13,Optimal Wind,Underperforming,"3-6"
"2018-10-08 05:20:00","2018-10-08",10,2018,5,Monday,October,334.09,5.35,426.68,70.76,92.59,78.30,Optimal Wind,Normal,"3-6"
"2018-10-08 05:30:00","2018-10-08",10,2018,5,Monday,October,415.75,5.80,558.23,76.67,142.48,74.48,Optimal Wind,Normal,"3-6"
"2018-10-08 05:40:00","2018-10-08",10,2018,5,Monday,October,630.14,6.61,848.21,75.19,218.07,74.29,Optimal Wind,Normal,"6-9"
"2018-10-08 05:50:00","2018-10-08",10,2018,5,Monday,October,669.62,6.73,900.12,71.06,230.50,74.39,Optimal Wind,Normal,"6-9"
"2018-10-08 06:00:00","2018-10-08",10,2018,6,Monday,October,804.77,7.06,1040.95,72.13,236.18,77.31,Optimal Wind,Normal,"6-9"
"2018-10-08 06:10:00","2018-10-08",10,2018,6,Monday,October,731.34,6.83,939.74,69.63,208.40,77.82,Optimal Wind,Normal,"6-9"
"2018-10-08 06:20:00","2018-10-08",10,2018,6,Monday,October,758.94,6.72,896.75,67.71,137.81,84.63,Optimal Wind,Normal,"6-9"
"2018-10-08 06:30:00","2018-10-08",10,2018,6,Monday,October,569.17,6.07,646.63,64.51,77.46,88.02,Optimal Wind,Normal,"6-9"
"2018-10-08 06:40:00","2018-10-08",10,2018,6,Monday,October,431.33,5.70,529.82,62.24,98.49,81.41,Optimal Wind,Normal,"3-6"
"2018-10-08 06:50:00","2018-10-08",10,2018,6,Monday,October,407.39,5.67,519.62,64.04,112.23,78.40,Optimal Wind,Normal,"3-6"
"2018-10-08 07:00:00","2018-10-08",10,2018,7,Monday,October,371.65,5.49,465.94,69.19,94.29,79.76,Optimal Wind,Normal,"3-6"
"2018-10-08 07:10:00","2018-10-08",10,2018,7,Monday,October,377.93,5.56,485.80,63.72,107.87,77.80,Optimal Wind,Normal,"3-6"
"2018-10-08 07:20:00","2018-10-08",10,2018,7,Monday,October,229.21,4.74,275.07,62.51,45.86,83.33,Optimal Wind,Normal,"3-6"
"2018-10-08 07:30:00","2018-10-08",10,2018,7,Monday,October,148.41,4.29,179.82,65.24,31.41,82.53,Optimal Wind,Normal,"3-6"
"2018-10-08 07:40:00","2018-10-08",10,2018,7,Monday,October,72.14,3.48,49.34,62.09,-22.80,146.21,Optimal Wind,Normal,"3-6"
"2018-10-08 07:50:00","2018-10-08",10,2018,7,Monday,October,9.38,2.94,0.00,67.63,-9.38,,Low Wind,Normal,"0-3"
"2018-10-08 08:00:00","2018-10-08",10,2018,8,Monday,October,102.69,3.86,102.60,62.90,-0.09,100.09,Optimal Wind,Normal,"3-6"
"2018-10-08 08:10:00","2018-10-08",10,2018,8,Monday,October,151.31,4.36,192.91,66.04,41.60,78.44,Optimal Wind,Normal,"3-6"
"2018-10-08 08:20:00","2018-10-08",10,2018,8,Monday,October,112.91,3.61,65.73,54.24,-47.18,171.78,Optimal Wind,Normal,"3-6"
"2018-10-08 08:30:00","2018-10-08",10,2018,8,Monday,October,94.04,3.80,93.04,55.48,-1.00,101.07,Optimal Wind,Normal,"3-6"
"2018-10-08 08:40:00","2018-10-08",10,2018,8,Monday,October,14.57,2.74,0.00,43.89,-14.57,,Low Wind,Normal,"0-3"
"2018-10-08 08:50:00","2018-10-08",10,2018,8,Monday,October,13.97,3.09,19.35,55.35,5.38,72.20,Optimal Wind,Normal,"3-6"
"2018-10-08 09:00:00","2018-10-08",10,2018,9,Monday,October,4.49,2.59,0.00,58.87,-4.49,,Low Wind,Normal,"0-3"
"2018-10-08 09:10:00","2018-10-08",10,2018,9,Monday,October,90.88,3.82,96.75,68.73,5.87,93.93,Optimal Wind,Normal,"3-6"
"2018-10-08 09:20:00","2018-10-08",10,2018,9,Monday,October,34.57,3.25,28.78,55.24,-5.79,120.12,Optimal Wind,Normal,"3-6"
"2018-10-08 09:30:00","2018-10-08",10,2018,9,Monday,October,54.43,3.53,54.97,29.05,0.54,99.02,Optimal Wind,Normal,"3-6"
"2018-10-08 09:40:00","2018-10-08",10,2018,9,Monday,October,49.70,3.38,39.62,34.89,-10.08,125.44,Optimal Wind,Normal,"3-6"
"2018-10-08 09:50:00","2018-10-08",10,2018,9,Monday,October,133.25,4.04,130.32,40.20,-2.93,102.25,Optimal Wind,Normal,"3-6"
"2018-10-08 10:00:00","2018-10-08",10,2018,10,Monday,October,156.84,4.22,164.79,32.89,7.95,95.18,Optimal Wind,Normal,"3-6"
"2018-10-08 10:10:00","2018-10-08",10,2018,10,Monday,October,152.52,4.25,170.23,38.10,17.71,89.60,Optimal Wind,Normal,"3-6"
"2018-10-08 10:20:00","2018-10-08",10,2018,10,Monday,October,91.16,3.86,102.45,41.95,11.29,88.98,Optimal Wind,Normal,"3-6"
"2018-10-08 10:30:00","2018-10-08",10,2018,10,Monday,October,185.70,4.49,220.45,39.27,34.75,84.24,Optimal Wind,Normal,"3-6"
"2018-10-08 10:40:00","2018-10-08",10,2018,10,Monday,October,231.57,4.80,288.22,50.24,56.65,80.34,Optimal Wind,Normal,"3-6"
"2018-10-08 10:50:00","2018-10-08",10,2018,10,Monday,October,231.52,4.65,253.60,41.27,22.08,91.29,Optimal Wind,Normal,"3-6"
"2018-10-08 11:00:00","2018-10-08",10,2018,11,Monday,October,519.22,5.93,602.41,33.45,83.19,86.19,Optimal Wind,Normal,"3-6"
"2018-10-08 11:10:00","2018-10-08",10,2018,11,Monday,October,408.33,5.57,490.00,38.11,81.67,83.33,Optimal Wind,Normal,"3-6"
"2018-10-08 11:20:00","2018-10-08",10,2018,11,Monday,October,423.35,5.56,487.07,39.37,63.72,86.92,Optimal Wind,Normal,"3-6"
"2018-10-08 11:30:00","2018-10-08",10,2018,11,Monday,October,550.75,6.03,635.60,36.78,84.85,86.65,Optimal Wind,Normal,"6-9"
"2018-10-08 11:40:00","2018-10-08",10,2018,11,Monday,October,439.50,5.61,502.37,38.17,62.87,87.49,Optimal Wind,Normal,"3-6"
"2018-10-08 11:50:00","2018-10-08",10,2018,11,Monday,October,419.52,5.50,468.93,32.69,49.41,89.46,Optimal Wind,Normal,"3-6"
"2018-10-08 12:00:00","2018-10-08",10,2018,12,Monday,October,647.03,6.14,673.22,27.91,26.19,96.11,Optimal Wind,Normal,"6-9"
"2018-10-08 12:10:00","2018-10-08",10,2018,12,Monday,October,605.62,6.22,701.85,30.09,96.23,86.29,Optimal Wind,Normal,"6-9"
"2018-10-08 12:20:00","2018-10-08",10,2018,12,Monday,October,551.69,6.09,654.21,29.35,102.52,84.33,Optimal Wind,Normal,"6-9"
"2018-10-08 12:30:00","2018-10-08",10,2018,12,Monday,October,510.82,5.79,555.01,29.52,44.19,92.04,Optimal Wind,Normal,"3-6"
"2018-10-08 12:40:00","2018-10-08",10,2018,12,Monday,October,525.09,5.91,595.95,26.97,70.86,88.11,Optimal Wind,Normal,"3-6"
"2018-10-08 12:50:00","2018-10-08",10,2018,12,Monday,October,512.23,5.86,579.44,24.48,67.21,88.40,Optimal Wind,Normal,"3-6"
"2018-10-08 13:00:00","2018-10-08",10,2018,13,Monday,October,507.06,5.96,611.42,25.94,104.36,82.93,Optimal Wind,Normal,"3-6"
"2018-10-08 13:10:00","2018-10-08",10,2018,13,Monday,October,456.33,5.70,528.49,22.66,72.16,86.35,Optimal Wind,Normal,"3-6"
"2018-10-08 13:20:00","2018-10-08",10,2018,13,Monday,October,504.42,5.84,572.96,25.29,68.54,88.04,Optimal Wind,Normal,"3-6"
"2018-10-08 13:30:00","2018-10-08",10,2018,13,Monday,October,522.06,5.95,606.85,21.59,84.79,86.03,Optimal Wind,Normal,"3-6"
"2018-10-08 13:40:00","2018-10-08",10,2018,13,Monday,October,679.76,6.47,792.47,21.77,112.71,85.78,Optimal Wind,Normal,"6-9"
"2018-10-08 13:50:00","2018-10-08",10,2018,13,Monday,October,740.40,6.61,849.56,18.14,109.16,87.15,Optimal Wind,Normal,"6-9"
"2018-10-08 14:00:00","2018-10-08",10,2018,14,Monday,October,696.80,6.51,810.21,20.96,113.41,86.00,Optimal Wind,Normal,"6-9"
"2018-10-08 14:10:00","2018-10-08",10,2018,14,Monday,October,765.77,6.65,865.33,21.46,99.56,88.49,Optimal Wind,Normal,"6-9"
"2018-10-08 14:20:00","2018-10-08",10,2018,14,Monday,October,821.19,6.88,963.76,20.58,142.57,85.21,Optimal Wind,Normal,"6-9"
"2018-10-08 14:30:00","2018-10-08",10,2018,14,Monday,October,1052.46,7.55,1282.52,24.90,230.06,82.06,Optimal Wind,Normal,"6-9"
"2018-10-08 14:40:00","2018-10-08",10,2018,14,Monday,October,981.16,7.18,1097.42,26.50,116.26,89.41,Optimal Wind,Normal,"6-9"
"2018-10-08 14:50:00","2018-10-08",10,2018,14,Monday,October,799.07,6.81,930.67,28.32,131.60,85.86,Optimal Wind,Normal,"6-9"
"2018-10-08 15:00:00","2018-10-08",10,2018,15,Monday,October,562.02,6.15,676.53,27.08,114.51,83.07,Optimal Wind,Normal,"6-9"
"2018-10-08 15:10:00","2018-10-08",10,2018,15,Monday,October,617.75,6.28,724.11,23.83,106.36,85.31,Optimal Wind,Normal,"6-9"
"2018-10-08 15:20:00","2018-10-08",10,2018,15,Monday,October,608.88,6.29,726.97,27.68,118.09,83.76,Optimal Wind,Normal,"6-9"
"2018-10-08 15:30:00","2018-10-08",10,2018,15,Monday,October,739.05,6.62,853.36,32.78,114.31,86.60,Optimal Wind,Normal,"6-9"
"2018-10-08 15:40:00","2018-10-08",10,2018,15,Monday,October,1151.11,7.58,1299.41,40.62,148.30,88.59,Optimal Wind,Normal,"6-9"
"2018-10-08 15:50:00","2018-10-08",10,2018,15,Monday,October,1264.79,7.80,1420.27,41.07,155.48,89.05,Optimal Wind,Normal,"6-9"
"2018-10-08 16:00:00","2018-10-08",10,2018,16,Monday,October,1038.50,7.38,1196.32,44.00,157.82,86.81,Optimal Wind,Normal,"6-9"
"2018-10-08 16:10:00","2018-10-08",10,2018,16,Monday,October,1045.88,7.40,1206.21,45.82,160.33,86.71,Optimal Wind,Normal,"6-9"
"2018-10-08 16:20:00","2018-10-08",10,2018,16,Monday,October,1121.01,7.58,1298.42,46.21,177.41,86.34,Optimal Wind,Normal,"6-9"
"2018-10-08 16:30:00","2018-10-08",10,2018,16,Monday,October,1022.84,7.33,1172.00,48.47,149.16,87.27,Optimal Wind,Normal,"6-9"
"2018-10-08 16:40:00","2018-10-08",10,2018,16,Monday,October,856.05,6.86,954.54,52.02,98.49,89.68,Optimal Wind,Normal,"6-9"
"2018-10-08 16:50:00","2018-10-08",10,2018,16,Monday,October,957.89,7.28,1144.82,50.28,186.93,83.67,Optimal Wind,Normal,"6-9"
"2018-10-08 17:00:00","2018-10-08",10,2018,17,Monday,October,904.60,7.05,1037.77,50.73,133.17,87.17,Optimal Wind,Normal,"6-9"
"2018-10-08 17:10:00","2018-10-08",10,2018,17,Monday,October,748.38,6.66,871.50,50.74,123.12,85.87,Optimal Wind,Normal,"6-9"
"2018-10-08 17:20:00","2018-10-08",10,2018,17,Monday,October,782.51,6.79,925.60,53.40,143.09,84.54,Optimal Wind,Normal,"6-9"
"2018-10-08 17:30:00","2018-10-08",10,2018,17,Monday,October,819.33,6.83,939.47,51.05,120.14,87.21,Optimal Wind,Normal,"6-9"
